date,act,average_price,median_price,lowest_price,highest_price,alpha,beta,event_id
2023-10-21 20:00:00,Joji,270.92857142857144,282.57142857142856,97.21428571428572,1208.2857142857142,-3.3140114338001254,-17.882307584604863,10403
2023-10-31 20:00:00,Joji,166.35714285714286,126.0,50.85714285714285,4158.428571428572,0.919078486308008,31.76646723640586,10404
2023-08-04 20:30:00,The Marshall Tucker Band,75.42857142857143,72.07142857142857,67.57142857142857,87.0,0.4187526074259488,0.6167083854818516,10405
2023-07-11 19:30:00,Blues Traveler,259.92857142857144,253.28571428571428,221.14285714285717,309.7857142857143,0.5347837765243068,0.6874384456979111,10406
2023-10-24 19:30:00,Kesha,149.35714285714286,146.07142857142858,90.0,369.07142857142856,3.6019463393463287,13.332836269349343,10407
2023-09-12 20:00:00,Chat Pile,88.92857142857143,88.92857142857143,88.92857142857143,88.92857142857143,0.0,0.0,10408
2023-09-13 20:00:00,Chat Pile,130.35714285714286,111.92857142857144,49.85714285714285,275.07142857142856,0.6534546074408443,1.1747107672361583,10409
2023-09-15 20:00:00,Chat Pile,99.78571428571428,65.42857142857143,65.0,174.85714285714286,0.3348581150921853,0.722660942426872,10410
2023-09-16 20:00:00,Chat Pile,130.28571428571428,98.5,57.21428571428572,291.1428571428572,0.4958085599107987,1.0914573576921986,10411
2023-09-17 20:00:00,Chat Pile,84.5,57.0,49.0,199.0,0.3844040404040404,1.2398383838383835,10412
2023-09-18 20:00:00,Chat Pile,198.42857142857144,154.64285714285714,81.85714285714286,372.4285714285714,0.4428468081761764,0.6610139857335577,10413
2023-09-22 20:00:00,Chat Pile,40.5,40.5,40.5,40.5,0.0,0.0,10414
2023-09-23 19:00:00,Chat Pile,128.42857142857142,107.78571428571428,41.42857142857143,248.42857142857144,0.5041539207328289,0.6953847182521781,10415
2023-09-28 20:00:00,Chat Pile,138.0,93.85714285714286,43.92857142857143,320.57142857142856,0.4539455378159475,0.8810059184947318,10416
2023-09-29 20:00:00,Chat Pile,63.785714285714285,50.21428571428572,42.92857142857143,192.14285714285717,0.4622542473944555,2.844763296465194,10417
2023-09-30 19:00:00,Chat Pile,125.78571428571428,114.07142857142856,46.92857142857143,232.92857142857144,0.6238807088531714,0.8476640065939829,10418
2023-10-01 20:00:00,Chat Pile,70.78571428571429,47.57142857142857,42.785714285714285,189.2142857142857,0.3757708567854909,1.5893573483427137,10419
2023-10-28 20:30:00,JMSN,77.07142857142857,66.07142857142857,36.21428571428572,136.5,0.5008818342151676,0.728555395222062,10420
2023-11-01 19:00:00,Jessie Murph,116.71428571428572,47.0,32.357142857142854,781.2857142857143,0.3875747229323181,3.0533405776141294,10421
2023-07-23 17:00:00,The Oak Ridge Boys,71.71428571428571,70.07142857142857,34.142857142857146,121.85714285714286,1.3781334088656043,1.8392578954822332,10422
2023-10-06 20:30:00,The Oak Ridge Boys,119.35714285714286,108.92857142857144,79.57142857142857,499.4285714285714,1.0938520075632223,10.449526987870568,10423
2023-09-28 19:30:00,Three Dog Night,98.57142857142856,94.21428571428572,69.0,233.3571428571429,1.568170645692179,7.147676348843339,10424
2023-10-28 20:00:00,Three Dog Night,151.35714285714286,113.92857142857144,88.07142857142857,537.1428571428571,0.4987085107562721,3.040095560490548,10425
2023-10-27 19:30:00,Three Dog Night,89.14285714285714,85.21428571428571,63.285714285714285,119.28571428571428,0.4757266542980832,0.5545763760049482,10426
2023-11-16 20:00:00,Three Dog Night,127.92857142857144,109.28571428571428,73.85714285714286,262.92857142857144,0.6044747638353932,1.5091906256920653,10427
2023-07-08 19:00:00,Cody Jinks,181.3571428571429,113.64285714285714,60.71428571428572,991.8571428571428,0.5263662910758005,3.536221613284256,10428
2023-10-03 19:30:00,REO Speedwagon,201.7142857142857,174.71428571428572,74.57142857142857,820.1428571428571,1.1479997958889183,5.583922602700143,10429
2023-09-29 20:00:00,The Oak Ridge Boys,113.71428571428572,102.14285714285714,66.0,384.07142857142856,1.0621165367778136,6.018130376802432,10430
2023-08-24 20:00:00,Melvins,91.71428571428572,78.85714285714286,55.21428571428572,192.92857142857144,0.6213750576302446,1.7230693868142009,10431
2023-08-26 19:00:00,Melvins,116.85714285714286,84.5,67.21428571428571,220.92857142857144,0.3963867484018152,0.8309863200308557,10432
2023-09-02 20:00:00,Melvins,110.57142857142856,77.85714285714286,51.85714285714285,382.2142857142857,0.5040849758054998,2.332159565679216,10433
2023-09-06 19:00:00,Melvins,115.78571428571428,93.92857142857144,54.57142857142857,307.7142857142857,0.643265244397232,2.016865474557016,10434
2023-09-12 19:00:00,Melvins,169.92857142857142,170.57142857142858,102.14285714285714,220.5,5.493886765461718,4.098705827130556,10435
